ticker,comp_name,full_url,mt_name,industry,country,link,url
BEP,Brookfield Renewable Partners,https://www.macrotrends.net/stocks/charts/BEP/brookfield-renewable-partners/,brookfield-renewable-partners,Utility - Electric Power Distribution,Bermuda,<a href='https://www.macrotrends.net/stocks/charts/BEP/brookfield-renewable-partners/stock-price-history'>Brookfield Renewable Partners (BEP)</a>,https://www.macrotrends.net/stocks/charts/BEP/brookfield-renewable-partners/
NI,NiSource,https://www.macrotrends.net/stocks/charts/NI/nisource/,nisource,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/NI/nisource/stock-price-history'>NiSource (NI)</a>,https://www.macrotrends.net/stocks/charts/NI/nisource/
VST,Vistra,https://www.macrotrends.net/stocks/charts/VST/vistra/,vistra,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/VST/vistra/stock-price-history'>Vistra (VST)</a>,https://www.macrotrends.net/stocks/charts/VST/vistra/
EBR,Centrais El¿tricas Brasileiras SA,https://www.macrotrends.net/stocks/charts/EBR/centrais-el¿tricas-brasileiras-sa/,centrais-el¿tricas-brasileiras-sa,Utility - Electric Power Distribution,Brazil,<a href='https://www.macrotrends.net/stocks/charts/EBR/centrais-el¿tricas-brasileiras-sa/stock-price-history'>Centrais El¿tricas Brasileiras SA (EBR)</a>,https://www.macrotrends.net/stocks/charts/EBR/centrais-el¿tricas-brasileiras-sa/
EBR.B,Eletrobras,https://www.macrotrends.net/stocks/charts/EBR_B/eletrobras/,eletrobras,Utility - Electric Power Distribution,Brazil,<a href='https://www.macrotrends.net/stocks/charts/EBR_B/eletrobras/stock-price-history'>Eletrobras (EBR_B)</a>,https://www.macrotrends.net/stocks/charts/EBR_B/eletrobras/
AQN,Algonquin Power & Utilities,https://www.macrotrends.net/stocks/charts/AQN/algonquin-power-utilities/,algonquin-power-utilities,Utility - Electric Power Distribution,Canada,<a href='https://www.macrotrends.net/stocks/charts/AQN/algonquin-power-utilities/stock-price-history'>Algonquin Power & Utilities (AQN)</a>,https://www.macrotrends.net/stocks/charts/AQN/algonquin-power-utilities/
NRG,NRG Energy,https://www.macrotrends.net/stocks/charts/NRG/nrg-energy/,nrg-energy,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/NRG/nrg-energy/stock-price-history'>NRG Energy (NRG)</a>,https://www.macrotrends.net/stocks/charts/NRG/nrg-energy/
HNP,Huaneng Power,https://www.macrotrends.net/stocks/charts/HNP/huaneng-power/,huaneng-power,Utility - Electric Power Distribution,China,<a href='https://www.macrotrends.net/stocks/charts/HNP/huaneng-power/stock-price-history'>Huaneng Power (HNP)</a>,https://www.macrotrends.net/stocks/charts/HNP/huaneng-power/
PNW,Pinnacle West Capital,https://www.macrotrends.net/stocks/charts/PNW/pinnacle-west-capital/,pinnacle-west-capital,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/PNW/pinnacle-west-capital/stock-price-history'>Pinnacle West Capital (PNW)</a>,https://www.macrotrends.net/stocks/charts/PNW/pinnacle-west-capital/
OGE,OGE Energy,https://www.macrotrends.net/stocks/charts/OGE/oge-energy/,oge-energy,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/OGE/oge-energy/stock-price-history'>OGE Energy (OGE)</a>,https://www.macrotrends.net/stocks/charts/OGE/oge-energy/
IDA,IDACORP,https://www.macrotrends.net/stocks/charts/IDA/idacorp/,idacorp,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/IDA/idacorp/stock-price-history'>IDACORP (IDA)</a>,https://www.macrotrends.net/stocks/charts/IDA/idacorp/
HE,Hawaiian Electric Industries,https://www.macrotrends.net/stocks/charts/HE/hawaiian-electric-industries/,hawaiian-electric-industries,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/HE/hawaiian-electric-industries/stock-price-history'>Hawaiian Electric Industries (HE)</a>,https://www.macrotrends.net/stocks/charts/HE/hawaiian-electric-industries/
POR,Portland General Electric,https://www.macrotrends.net/stocks/charts/POR/portland-general-electric/,portland-general-electric,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/POR/portland-general-electric/stock-price-history'>Portland General Electric (POR)</a>,https://www.macrotrends.net/stocks/charts/POR/portland-general-electric/
CIG,Comp En De Mn Cemig ADS,https://www.macrotrends.net/stocks/charts/CIG/comp-en-de-mn-cemig-ads/,comp-en-de-mn-cemig-ads,Utility - Electric Power Distribution,Brazil,<a href='https://www.macrotrends.net/stocks/charts/CIG/comp-en-de-mn-cemig-ads/stock-price-history'>Comp En De Mn Cemig ADS (CIG)</a>,https://www.macrotrends.net/stocks/charts/CIG/comp-en-de-mn-cemig-ads/
BKH,Black Hills,https://www.macrotrends.net/stocks/charts/BKH/black-hills/,black-hills,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/BKH/black-hills/stock-price-history'>Black Hills (BKH)</a>,https://www.macrotrends.net/stocks/charts/BKH/black-hills/
PNM,PNM Resources,https://www.macrotrends.net/stocks/charts/PNM/pnm-resources/,pnm-resources,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/PNM/pnm-resources/stock-price-history'>PNM Resources (PNM)</a>,https://www.macrotrends.net/stocks/charts/PNM/pnm-resources/
ALE,Allete,https://www.macrotrends.net/stocks/charts/ALE/allete/,allete,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/ALE/allete/stock-price-history'>Allete (ALE)</a>,https://www.macrotrends.net/stocks/charts/ALE/allete/
TAC,TransAlta,https://www.macrotrends.net/stocks/charts/TAC/transalta/,transalta,Utility - Electric Power Distribution,Canada,<a href='https://www.macrotrends.net/stocks/charts/TAC/transalta/stock-price-history'>TransAlta (TAC)</a>,https://www.macrotrends.net/stocks/charts/TAC/transalta/
ENIC,Enersis Chile S.A,https://www.macrotrends.net/stocks/charts/ENIC/enersis-chile-sa/,enersis-chile-sa,Utility - Electric Power Distribution,Chile,<a href='https://www.macrotrends.net/stocks/charts/ENIC/enersis-chile-sa/stock-price-history'>Enersis Chile S.A (ENIC)</a>,https://www.macrotrends.net/stocks/charts/ENIC/enersis-chile-sa/
ELP,Companhia Paranaense De Energia (COPEL),https://www.macrotrends.net/stocks/charts/ELP/companhia-paranaense-de-energia-copel/,companhia-paranaense-de-energia-copel,Utility - Electric Power Distribution,Brazil,<a href='https://www.macrotrends.net/stocks/charts/ELP/companhia-paranaense-de-energia-copel/stock-price-history'>Companhia Paranaense De Energia (COPEL) (ELP)</a>,https://www.macrotrends.net/stocks/charts/ELP/companhia-paranaense-de-energia-copel/
AVA,Avista,https://www.macrotrends.net/stocks/charts/AVA/avista/,avista,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/AVA/avista/stock-price-history'>Avista (AVA)</a>,https://www.macrotrends.net/stocks/charts/AVA/avista/
KEN,Kenon Holdings,https://www.macrotrends.net/stocks/charts/KEN/kenon-holdings/,kenon-holdings,Utility - Electric Power Distribution,Singapore,<a href='https://www.macrotrends.net/stocks/charts/KEN/kenon-holdings/stock-price-history'>Kenon Holdings (KEN)</a>,https://www.macrotrends.net/stocks/charts/KEN/kenon-holdings/
PAM,Pampa Energia S.A,https://www.macrotrends.net/stocks/charts/PAM/pampa-energia-sa/,pampa-energia-sa,Utility - Electric Power Distribution,Argentina,<a href='https://www.macrotrends.net/stocks/charts/PAM/pampa-energia-sa/stock-price-history'>Pampa Energia S.A (PAM)</a>,https://www.macrotrends.net/stocks/charts/PAM/pampa-energia-sa/
UTL,Unitil,https://www.macrotrends.net/stocks/charts/UTL/unitil/,unitil,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/UTL/unitil/stock-price-history'>Unitil (UTL)</a>,https://www.macrotrends.net/stocks/charts/UTL/unitil/
EDN,Empresa Distribuidora Y Comercializadora Norte S.A (Edenor),https://www.macrotrends.net/stocks/charts/EDN/empresa-distribuidora-y-comercializadora-norte-sa-edenor/,empresa-distribuidora-y-comercializadora-norte-sa-edenor,Utility - Electric Power Distribution,Argentina,<a href='https://www.macrotrends.net/stocks/charts/EDN/empresa-distribuidora-y-comercializadora-norte-sa-edenor/stock-price-history'>Empresa Distribuidora Y Comercializadora Norte S.A (Edenor) (EDN)</a>,https://www.macrotrends.net/stocks/charts/EDN/empresa-distribuidora-y-comercializadora-norte-sa-edenor/
GNE,Genie Energy,https://www.macrotrends.net/stocks/charts/GNE/genie-energy/,genie-energy,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/GNE/genie-energy/stock-price-history'>Genie Energy (GNE)</a>,https://www.macrotrends.net/stocks/charts/GNE/genie-energy/
GXP,Great Plains Energy Inc,https://www.macrotrends.net/stocks/charts/GXP/great-plains-energy-inc/,great-plains-energy-inc,Utility - Electric Power Distribution,United States,<a href='https://www.macrotrends.net/stocks/charts/GXP/great-plains-energy-inc/stock-price-history'>Great Plains Energy Inc (GXP)</a>,https://www.macrotrends.net/stocks/charts/GXP/great-plains-energy-inc/
SPY,SPDR S&P 500 ETF,https://www.macrotrends.net/stocks/charts/SPY/spdr-s-p-500-etf/,spdr-s-p-500-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/SPY/spdr-s-p-500-etf/stock-price-history'>SPDR S&P 500 ETF (SPY)</a>,https://www.macrotrends.net/stocks/charts/SPY/spdr-s-p-500-etf/
AGG,IShares Core U.S Aggregate Bond ETF,https://www.macrotrends.net/stocks/charts/AGG/ishares-core-us-aggregate-bond-etf/,ishares-core-us-aggregate-bond-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/AGG/ishares-core-us-aggregate-bond-etf/stock-price-history'>IShares Core U.S Aggregate Bond ETF (AGG)</a>,https://www.macrotrends.net/stocks/charts/AGG/ishares-core-us-aggregate-bond-etf/
IWM,IShares Russell 2000 ETF,https://www.macrotrends.net/stocks/charts/IWM/ishares-russell-2000-etf/,ishares-russell-2000-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/IWM/ishares-russell-2000-etf/stock-price-history'>IShares Russell 2000 ETF (IWM)</a>,https://www.macrotrends.net/stocks/charts/IWM/ishares-russell-2000-etf/
EFA,IShares MSCI EAFE ETF,https://www.macrotrends.net/stocks/charts/EFA/ishares-msci-eafe-etf/,ishares-msci-eafe-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/EFA/ishares-msci-eafe-etf/stock-price-history'>IShares MSCI EAFE ETF (EFA)</a>,https://www.macrotrends.net/stocks/charts/EFA/ishares-msci-eafe-etf/
GLD,SPDR Gold Shares,https://www.macrotrends.net/stocks/charts/GLD/spdr-gold-shares/,spdr-gold-shares,Finance - Publicly Traded Investment Trusts,United States,<a href='https://www.macrotrends.net/stocks/charts/GLD/spdr-gold-shares/stock-price-history'>SPDR Gold Shares (GLD)</a>,https://www.macrotrends.net/stocks/charts/GLD/spdr-gold-shares/
LQD,IShares IBoxx $ Investment Grade Corporate Bond ETF,https://www.macrotrends.net/stocks/charts/LQD/ishares-iboxx-$-investment-grade-corporate-bond-etf/,ishares-iboxx-$-investment-grade-corporate-bond-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/LQD/ishares-iboxx-$-investment-grade-corporate-bond-etf/stock-price-history'>IShares IBoxx $ Investment Grade Corporate Bond ETF (LQD)</a>,https://www.macrotrends.net/stocks/charts/LQD/ishares-iboxx-$-investment-grade-corporate-bond-etf/
DIA,SPDR Dow Jones Industrial Average ETF,https://www.macrotrends.net/stocks/charts/DIA/spdr-dow-jones-industrial-average-etf/,spdr-dow-jones-industrial-average-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/DIA/spdr-dow-jones-industrial-average-etf/stock-price-history'>SPDR Dow Jones Industrial Average ETF (DIA)</a>,https://www.macrotrends.net/stocks/charts/DIA/spdr-dow-jones-industrial-average-etf/
EEM,IShares MSCI Emerging Markets ETF,https://www.macrotrends.net/stocks/charts/EEM/ishares-msci-emerging-markets-etf/,ishares-msci-emerging-markets-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/EEM/ishares-msci-emerging-markets-etf/stock-price-history'>IShares MSCI Emerging Markets ETF (EEM)</a>,https://www.macrotrends.net/stocks/charts/EEM/ishares-msci-emerging-markets-etf/
IAU,IShares Gold Trust,https://www.macrotrends.net/stocks/charts/IAU/ishares-gold-trust/,ishares-gold-trust,Finance - Publicly Traded Investment Trusts,United States,<a href='https://www.macrotrends.net/stocks/charts/IAU/ishares-gold-trust/stock-price-history'>IShares Gold Trust (IAU)</a>,https://www.macrotrends.net/stocks/charts/IAU/ishares-gold-trust/
XLY,Consumer Discretionary Select Sector SPDR ETF,https://www.macrotrends.net/stocks/charts/XLY/consumer-discretionary-select-sector-spdr-etf/,consumer-discretionary-select-sector-spdr-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/XLY/consumer-discretionary-select-sector-spdr-etf/stock-price-history'>Consumer Discretionary Select Sector SPDR ETF (XLY)</a>,https://www.macrotrends.net/stocks/charts/XLY/consumer-discretionary-select-sector-spdr-etf/
JNK,SPDR Bloomberg High Yield Bond,https://www.macrotrends.net/stocks/charts/JNK/spdr-bloomberg-high-yield-bond/,spdr-bloomberg-high-yield-bond,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/JNK/spdr-bloomberg-high-yield-bond/stock-price-history'>SPDR Bloomberg High Yield Bond (JNK)</a>,https://www.macrotrends.net/stocks/charts/JNK/spdr-bloomberg-high-yield-bond/
SHM,SPDR Nuveen Bloomberg Short Te,https://www.macrotrends.net/stocks/charts/SHM/spdr-nuveen-bloomberg-short-te/,spdr-nuveen-bloomberg-short-te,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/SHM/spdr-nuveen-bloomberg-short-te/stock-price-history'>SPDR Nuveen Bloomberg Short Te (SHM)</a>,https://www.macrotrends.net/stocks/charts/SHM/spdr-nuveen-bloomberg-short-te/
TFI,SPDR Nuveen Bloomberg Municipa,https://www.macrotrends.net/stocks/charts/TFI/spdr-nuveen-bloomberg-municipa/,spdr-nuveen-bloomberg-municipa,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/TFI/spdr-nuveen-bloomberg-municipa/stock-price-history'>SPDR Nuveen Bloomberg Municipa (TFI)</a>,https://www.macrotrends.net/stocks/charts/TFI/spdr-nuveen-bloomberg-municipa/
DNP,DNP Select Income Fund,https://www.macrotrends.net/stocks/charts/DNP/dnp-select-income-fund/,dnp-select-income-fund,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/DNP/dnp-select-income-fund/stock-price-history'>DNP Select Income Fund (DNP)</a>,https://www.macrotrends.net/stocks/charts/DNP/dnp-select-income-fund/
FAS,Direxion Daily Financial Bull 3X Shares,https://www.macrotrends.net/stocks/charts/FAS/direxion-daily-financial-bull-3x-shares/,direxion-daily-financial-bull-3x-shares,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/FAS/direxion-daily-financial-bull-3x-shares/stock-price-history'>Direxion Daily Financial Bull 3X Shares (FAS)</a>,https://www.macrotrends.net/stocks/charts/FAS/direxion-daily-financial-bull-3x-shares/
DBC,Invesco DB Commodity Index Tracking ETF,https://www.macrotrends.net/stocks/charts/DBC/invesco-db-commodity-index-tracking-etf/,invesco-db-commodity-index-tracking-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/DBC/invesco-db-commodity-index-tracking-etf/stock-price-history'>Invesco DB Commodity Index Tracking ETF (DBC)</a>,https://www.macrotrends.net/stocks/charts/DBC/invesco-db-commodity-index-tracking-etf/
EPP,IShares MSCI Pacific Ex Japan ETF,https://www.macrotrends.net/stocks/charts/EPP/ishares-msci-pacific-ex-japan-etf/,ishares-msci-pacific-ex-japan-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/EPP/ishares-msci-pacific-ex-japan-etf/stock-price-history'>IShares MSCI Pacific Ex Japan ETF (EPP)</a>,https://www.macrotrends.net/stocks/charts/EPP/ishares-msci-pacific-ex-japan-etf/
ADX,Adams Diversified Equity Fund,https://www.macrotrends.net/stocks/charts/ADX/adams-diversified-equity-fund/,adams-diversified-equity-fund,Finance - Publicly Traded Investment Trusts,United States,<a href='https://www.macrotrends.net/stocks/charts/ADX/adams-diversified-equity-fund/stock-price-history'>Adams Diversified Equity Fund (ADX)</a>,https://www.macrotrends.net/stocks/charts/ADX/adams-diversified-equity-fund/
NUV,Nuveen Municipal Value Fund,https://www.macrotrends.net/stocks/charts/NUV/nuveen-municipal-value-fund/,nuveen-municipal-value-fund,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/NUV/nuveen-municipal-value-fund/stock-price-history'>Nuveen Municipal Value Fund (NUV)</a>,https://www.macrotrends.net/stocks/charts/NUV/nuveen-municipal-value-fund/
CODI,Compass Diversified Holdings,https://www.macrotrends.net/stocks/charts/CODI/compass-diversified-holdings/,compass-diversified-holdings,Finance - Publicly Traded Investment Trusts,United States,<a href='https://www.macrotrends.net/stocks/charts/CODI/compass-diversified-holdings/stock-price-history'>Compass Diversified Holdings (CODI)</a>,https://www.macrotrends.net/stocks/charts/CODI/compass-diversified-holdings/
RVT,Royce Value Trust,https://www.macrotrends.net/stocks/charts/RVT/royce-value-trust/,royce-value-trust,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/RVT/royce-value-trust/stock-price-history'>Royce Value Trust (RVT)</a>,https://www.macrotrends.net/stocks/charts/RVT/royce-value-trust/
PTY,Pimco Corporate & Income Opportunity Fund,https://www.macrotrends.net/stocks/charts/PTY/pimco-corporate-income-opportunity-fund/,pimco-corporate-income-opportunity-fund,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/PTY/pimco-corporate-income-opportunity-fund/stock-price-history'>Pimco Corporate & Income Opportunity Fund (PTY)</a>,https://www.macrotrends.net/stocks/charts/PTY/pimco-corporate-income-opportunity-fund/
TY,Tri Continental,https://www.macrotrends.net/stocks/charts/TY/tri-continental/,tri-continental,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/TY/tri-continental/stock-price-history'>Tri Continental (TY)</a>,https://www.macrotrends.net/stocks/charts/TY/tri-continental/
USA,Liberty All-Star Equity Fund,https://www.macrotrends.net/stocks/charts/USA/liberty-all-star-equity-fund/,liberty-all-star-equity-fund,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/USA/liberty-all-star-equity-fund/stock-price-history'>Liberty All-Star Equity Fund (USA)</a>,https://www.macrotrends.net/stocks/charts/USA/liberty-all-star-equity-fund/
DEM,WisdomTree Emerging Markets High Dividend ETF,https://www.macrotrends.net/stocks/charts/DEM/wisdomtree-emerging-markets-high-dividend-etf/,wisdomtree-emerging-markets-high-dividend-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/DEM/wisdomtree-emerging-markets-high-dividend-etf/stock-price-history'>WisdomTree Emerging Markets High Dividend ETF (DEM)</a>,https://www.macrotrends.net/stocks/charts/DEM/wisdomtree-emerging-markets-high-dividend-etf/
GAB,Gabelli Equity Trust,https://www.macrotrends.net/stocks/charts/GAB/gabelli-equity-trust/,gabelli-equity-trust,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/GAB/gabelli-equity-trust/stock-price-history'>Gabelli Equity Trust (GAB)</a>,https://www.macrotrends.net/stocks/charts/GAB/gabelli-equity-trust/
GSG,IShares S&P GSCI Commodity-Indexed Trust,https://www.macrotrends.net/stocks/charts/GSG/ishares-s-p-gsci-commodity-indexed-trust/,ishares-s-p-gsci-commodity-indexed-trust,Finance - Publicly Traded Investment Trusts,United States,<a href='https://www.macrotrends.net/stocks/charts/GSG/ishares-s-p-gsci-commodity-indexed-trust/stock-price-history'>IShares S&P GSCI Commodity-Indexed Trust (GSG)</a>,https://www.macrotrends.net/stocks/charts/GSG/ishares-s-p-gsci-commodity-indexed-trust/
EWA,IShares MSCI Australia ETF,https://www.macrotrends.net/stocks/charts/EWA/ishares-msci-australia-etf/,ishares-msci-australia-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/EWA/ishares-msci-australia-etf/stock-price-history'>IShares MSCI Australia ETF (EWA)</a>,https://www.macrotrends.net/stocks/charts/EWA/ishares-msci-australia-etf/
BIF,Boulder Growth & Income,https://www.macrotrends.net/stocks/charts/BIF/boulder-growth-income/,boulder-growth-income,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/BIF/boulder-growth-income/stock-price-history'>Boulder Growth & Income (BIF)</a>,https://www.macrotrends.net/stocks/charts/BIF/boulder-growth-income/
GAM,General American Investors,https://www.macrotrends.net/stocks/charts/GAM/general-american-investors/,general-american-investors,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/GAM/general-american-investors/stock-price-history'>General American Investors (GAM)</a>,https://www.macrotrends.net/stocks/charts/GAM/general-american-investors/
HQH,Tekla Healthcare Investors,https://www.macrotrends.net/stocks/charts/HQH/tekla-healthcare-investors/,tekla-healthcare-investors,Finance - Publicly Traded Investment Trusts,United States,<a href='https://www.macrotrends.net/stocks/charts/HQH/tekla-healthcare-investors/stock-price-history'>Tekla Healthcare Investors (HQH)</a>,https://www.macrotrends.net/stocks/charts/HQH/tekla-healthcare-investors/
AWF,AllianceBernstein Global High Income Fund,https://www.macrotrends.net/stocks/charts/AWF/alliancebernstein-global-high-income-fund/,alliancebernstein-global-high-income-fund,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/AWF/alliancebernstein-global-high-income-fund/stock-price-history'>AllianceBernstein Global High Income Fund (AWF)</a>,https://www.macrotrends.net/stocks/charts/AWF/alliancebernstein-global-high-income-fund/
MYI,BlackRock MuniYield Quality Fund III,https://www.macrotrends.net/stocks/charts/MYI/blackrock-muniyield-quality-fund-iii/,blackrock-muniyield-quality-fund-iii,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/MYI/blackrock-muniyield-quality-fund-iii/stock-price-history'>BlackRock MuniYield Quality Fund III (MYI)</a>,https://www.macrotrends.net/stocks/charts/MYI/blackrock-muniyield-quality-fund-iii/
EWH,IShares MSCI Hong Kong ETF,https://www.macrotrends.net/stocks/charts/EWH/ishares-msci-hong-kong-etf/,ishares-msci-hong-kong-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/EWH/ishares-msci-hong-kong-etf/stock-price-history'>IShares MSCI Hong Kong ETF (EWH)</a>,https://www.macrotrends.net/stocks/charts/EWH/ishares-msci-hong-kong-etf/
BWX,SPDR Bloomberg T,https://www.macrotrends.net/stocks/charts/BWX/spdr-bloomberg-t/,spdr-bloomberg-t,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/BWX/spdr-bloomberg-t/stock-price-history'>SPDR Bloomberg T (BWX)</a>,https://www.macrotrends.net/stocks/charts/BWX/spdr-bloomberg-t/
VMO,INV VK MUN OPP,https://www.macrotrends.net/stocks/charts/VMO/inv-vk-mun-opp/,inv-vk-mun-opp,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/VMO/inv-vk-mun-opp/stock-price-history'>INV VK MUN OPP (VMO)</a>,https://www.macrotrends.net/stocks/charts/VMO/inv-vk-mun-opp/
BTO,John Hancock Financial Opportunities Fund,https://www.macrotrends.net/stocks/charts/BTO/john-hancock-financial-opportunities-fund/,john-hancock-financial-opportunities-fund,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/BTO/john-hancock-financial-opportunities-fund/stock-price-history'>John Hancock Financial Opportunities Fund (BTO)</a>,https://www.macrotrends.net/stocks/charts/BTO/john-hancock-financial-opportunities-fund/
PHK,PIMCO High Income Fund,https://www.macrotrends.net/stocks/charts/PHK/pimco-high-income-fund/,pimco-high-income-fund,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/PHK/pimco-high-income-fund/stock-price-history'>PIMCO High Income Fund (PHK)</a>,https://www.macrotrends.net/stocks/charts/PHK/pimco-high-income-fund/
PDT,John Hancock Premium Dividend Fund,https://www.macrotrends.net/stocks/charts/PDT/john-hancock-premium-dividend-fund/,john-hancock-premium-dividend-fund,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/PDT/john-hancock-premium-dividend-fund/stock-price-history'>John Hancock Premium Dividend Fund (PDT)</a>,https://www.macrotrends.net/stocks/charts/PDT/john-hancock-premium-dividend-fund/
AGZ,IShares Agency Bond ETF,https://www.macrotrends.net/stocks/charts/AGZ/ishares-agency-bond-etf/,ishares-agency-bond-etf,Finance - Publicly Traded Investment Trusts,Germany,<a href='https://www.macrotrends.net/stocks/charts/AGZ/ishares-agency-bond-etf/stock-price-history'>IShares Agency Bond ETF (AGZ)</a>,https://www.macrotrends.net/stocks/charts/AGZ/ishares-agency-bond-etf/
IIM,INVVLU MU INCM,https://www.macrotrends.net/stocks/charts/IIM/invvlu-mu-incm/,invvlu-mu-incm,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/IIM/invvlu-mu-incm/stock-price-history'>INVVLU MU INCM (IIM)</a>,https://www.macrotrends.net/stocks/charts/IIM/invvlu-mu-incm/
EWD,IShares MSCI Sweden ETF,https://www.macrotrends.net/stocks/charts/EWD/ishares-msci-sweden-etf/,ishares-msci-sweden-etf,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/EWD/ishares-msci-sweden-etf/stock-price-history'>IShares MSCI Sweden ETF (EWD)</a>,https://www.macrotrends.net/stocks/charts/EWD/ishares-msci-sweden-etf/
VGM,INV VK TR INV,https://www.macrotrends.net/stocks/charts/VGM/inv-vk-tr-inv/,inv-vk-tr-inv,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/VGM/inv-vk-tr-inv/stock-price-history'>INV VK TR INV (VGM)</a>,https://www.macrotrends.net/stocks/charts/VGM/inv-vk-tr-inv/
VKQ,INV VK MUN TR,https://www.macrotrends.net/stocks/charts/VKQ/inv-vk-mun-tr/,inv-vk-mun-tr,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/VKQ/inv-vk-mun-tr/stock-price-history'>INV VK MUN TR (VKQ)</a>,https://www.macrotrends.net/stocks/charts/VKQ/inv-vk-mun-tr/
GIM,Templeton Global Income Fund,https://www.macrotrends.net/stocks/charts/GIM/templeton-global-income-fund/,templeton-global-income-fund,Finance - Publicly Traded Investment Trusts,,<a href='https://www.macrotrends.net/stocks/charts/GIM/templeton-global-income-fund/stock-price-history'>Templeton Global Income Fund (GIM)</a>,https://www.macrotrends.net/stocks/charts/GIM/templeton-global-income-fund/
